label,scale,method,ene,delta,reldelta
Uracil ... Neopentane,1.25,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-2.587258210001683,-0.5372582100016832,-0.2620771756105772
Uracil ... Neopentane,1.25,PBE+MBD(scs),-2.2430944270830553,-0.19309442708305546,-0.09419240345514901
Uracil ... Neopentane,1.25,"PBE+MBD(vvpol,beta[0.8],17base)",-2.638325992706615,-0.5883259927066153,-0.28698828912517826
Uracil ... Neopentane,1.25,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-2.2668050638104877,-0.21680506381048792,-0.10575856771243314
Uracil ... Neopentane,1.25,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-2.1572886252300933,-0.10728862523009353,-0.05233591474638709
Uracil ... Neopentane,1.25,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.168882331918419,-0.11888233191841913,-0.05799138142361909
Uracil ... Neopentane,1.25,PBE,-0.7344947564333572,1.3155052435666428,0.6417098749105575
Uracil ... Neopentane,1.5,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-1.1515230777532066,-0.23152307775320657,-0.25165551929696367
Uracil ... Neopentane,1.5,PBE+MBD(scs),-1.0352377322890136,-0.11523773228901357,-0.12525840466197127
Uracil ... Neopentane,1.5,"PBE+MBD(vvpol,beta[0.8],17base)",-1.1840515638974138,-0.2640515638974138,-0.2870125694537106
Uracil ... Neopentane,1.5,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-1.0371848355656073,-0.11718483556560721,-0.12737482126696437
Uracil ... Neopentane,1.5,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-0.9764570878385749,-0.05645708783857484,-0.061366399824537864
Uracil ... Neopentane,1.5,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-0.9895234457176458,-0.0695234457176458,-0.07556896273657152
Uracil ... Neopentane,1.5,PBE,-0.3604574609813967,0.5595425390186033,0.6081984119767427
Uracil ... Neopentane,2.0,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-0.27375812537268945,-0.043758125372689444,-0.19025271901169322
Uracil ... Neopentane,2.0,PBE+MBD(scs),-0.2455080090819186,-0.0155080090819186,-0.06742612644312435
Uracil ... Neopentane,2.0,"PBE+MBD(vvpol,beta[0.8],17base)",-0.2668776067473624,-0.036877606747362374,-0.16033742064070597
Uracil ... Neopentane,2.0,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-0.2381164207250203,-0.008116420725020279,-0.03528878576095773
Uracil ... Neopentane,2.0,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-0.22638111450362094,0.003618885496379065,0.0157342847668655
Uracil ... Neopentane,2.0,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-0.22752314297276702,0.0024768570272329926,0.010768943596665186
Uracil ... Neopentane,2.0,PBE,-0.07124634960315626,0.15875365039684375,0.6902332625949728
Uracil ... Pentane,0.9,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-2.805549930403215,1.024450069596785,0.26748043592605353
Uracil ... Pentane,0.9,PBE+MBD(scs),-3.072851809581541,0.7571481904184592,0.19768882256356635
Uracil ... Pentane,0.9,"PBE+MBD(vvpol,beta[0.8],17base)",-4.432892976257282,-0.6028929762572819,-0.15741330972774983
Uracil ... Pentane,0.9,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-2.8328063952477813,0.9971936047522187,0.2603638654705532
Uracil ... Pentane,0.9,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-2.322255375993666,1.507744624006334,0.39366700365700624
Uracil ... Pentane,0.9,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.4264291983726447,1.4035708016273554,0.36646757222646353
Uracil ... Pentane,0.9,PBE,3.2456105957430914,7.0756105957430915,1.8474179101156896
Uracil ... Pentane,0.95,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-4.499467904517813,0.19053209548218764,0.04062518027338755
Uracil ... Pentane,0.95,PBE+MBD(scs),-4.248201195204732,0.4417988047952681,0.09420017159813818
Uracil ... Pentane,0.95,"PBE+MBD(vvpol,beta[0.8],17base)",-5.535862998874043,-0.8458629988740425,-0.18035458398167215
Uracil ... Pentane,0.95,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-4.110213652326047,0.5797863476739531,0.12362182253175971
Uracil ... Pentane,0.95,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-3.73857539855953,0.9514246014404706,0.20286238836683806
Uracil ... Pentane,0.95,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-3.743576207425841,0.9464237925741594,0.20179611781965018
Uracil ... Pentane,0.95,PBE,1.3252511815503902,6.015251181550391,1.2825695483049873
Uracil ... Pentane,1.0,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-5.284400918375346,-0.44440091837534634,-0.09181837156515421
Uracil ... Pentane,1.0,PBE+MBD(scs),-4.635062994730006,0.20493700526999348,0.042342356460742456
Uracil ... Pentane,1.0,"PBE+MBD(vvpol,beta[0.8],17base)",-5.81245090416988,-0.9724509041698806,-0.2009196082995621
Uracil ... Pentane,1.0,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-4.564039031026901,0.27596096897309863,0.05701672912667327
Uracil ... Pentane,1.0,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-4.281592226882057,0.5584077731179429,0.11537350684255018
Uracil ... Pentane,1.0,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-4.236605980993132,0.6033940190068678,0.12466818574522064
Uracil ... Pentane,1.0,PBE,0.2229210177641964,5.062921017764197,1.0460580615215282
Uracil ... Pentane,1.05,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-5.449024319060425,-0.8490243190604252,-0.1845705041435707
Uracil ... Pentane,1.05,PBE+MBD(scs),-4.570064647487265,0.029935352512734603,0.006507685328855349
Uracil ... Pentane,1.05,"PBE+MBD(vvpol,beta[0.8],17base)",-5.615050095807288,-1.0150500958072888,-0.22066306430593235
Uracil ... Pentane,1.05,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-4.538949189038502,0.06105081096149778,0.013271915426412562
Uracil ... Pentane,1.05,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-4.306179137336498,0.2938208626635017,0.06387410057902211
Uracil ... Pentane,1.05,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-4.248384421007428,0.3516155789925719,0.07643816934621128
Uracil ... Pentane,1.05,PBE,-0.38009296790960156,4.219907032090398,0.9173710939326953
Uracil ... Pentane,1.1,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-5.0874056632878935,-1.0074056632878934,-0.24691315276664053
Uracil ... Pentane,1.1,PBE+MBD(scs),-4.1886348538954,-0.10863485389540006,-0.026626189680245112
Uracil ... Pentane,1.1,"PBE+MBD(vvpol,beta[0.8],17base)",-5.06698053008409,-0.9869805300840904,-0.2419069926676692
Uracil ... Pentane,1.1,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-4.181067427091421,-0.10106742709142136,-0.024771428208681705
Uracil ... Pentane,1.1,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-3.982442181073618,0.09755781892638193,0.02391123012901518
Uracil ... Pentane,1.1,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-3.9383207732724532,0.14167922672754685,0.03472530066851638
Uracil ... Pentane,1.1,PBE,-0.7152711579934176,3.3647288420065826,0.82468844166828
Uracil ... Pentane,1.25,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-3.103394808943132,-0.6633948089431319,-0.27188311841931634
Uracil ... Pentane,1.25,PBE+MBD(scs),-2.6766144402874463,-0.23661444028744638,-0.09697313126534687
Uracil ... Pentane,1.25,"PBE+MBD(vvpol,beta[0.8],17base)",-3.1461081528224444,-0.7061081528224444,-0.2893885872223133
Uracil ... Pentane,1.25,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-2.6723948628358887,-0.23239486283588873,-0.0952437962442167
Uracil ... Pentane,1.25,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-2.525120027640981,-0.08512002764098092,-0.03488525722991021
Uracil ... Pentane,1.25,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-2.5348389435580616,-0.09483894355806166,-0.03886841949100888
Uracil ... Pentane,1.25,PBE,-0.7209366523059798,1.71906334769402,0.7045341588909918
Uracil ... Pentane,1.5,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-1.2300065855219653,-0.2500065855219653,-0.2551087607366993
Uracil ... Pentane,1.5,PBE+MBD(scs),-1.101659372836125,-0.12165937283612505,-0.12414221717971943
Uracil ... Pentane,1.5,"PBE+MBD(vvpol,beta[0.8],17base)",-1.24865822798761,-0.26865822798760997,-0.27414104896694896
Uracil ... Pentane,1.5,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-1.081299698067974,-0.10129969806797412,-0.10336703884487156
Uracil ... Pentane,1.5,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-1.0104350664330628,-0.03043506643306282,-0.031056190237819203
Uracil ... Pentane,1.5,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-1.0242767671109527,-0.04427676711095274,-0.045180374603013
Uracil ... Pentane,1.5,PBE,-0.2928879147299778,0.6871120852700221,0.7011347808877777
Uracil ... Pentane,2.0,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-0.2565391930551662,-0.04653919305516621,-0.22161520502460103
Uracil ... Pentane,2.0,PBE+MBD(scs),-0.22662373132165567,-0.016623731321655677,-0.07916062534121751
Uracil ... Pentane,2.0,"PBE+MBD(vvpol,beta[0.8],17base)",-0.2419856534827112,-0.03198565348271121,-0.15231263563195813
Uracil ... Pentane,2.0,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-0.21295732715649315,-0.0029573271564931614,-0.014082510269015054
Uracil ... Pentane,2.0,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-0.19992982061696998,0.010070179383030009,0.04795323515728576
Uracil ... Pentane,2.0,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-0.20047591277391286,0.009524087226087136,0.04535279631470065
Uracil ... Pentane,2.0,PBE,-0.03296628070123205,0.17703371929876793,0.843017710946514
Uracil ... Uracil (BP),0.9,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-16.527956396406758,-0.8279563964067584,-0.052736076204252136
Uracil ... Uracil (BP),0.9,PBE+MBD(scs),-17.005984841465168,-1.3059848414651682,-0.08318374786402345
Uracil ... Uracil (BP),0.9,"PBE+MBD(vvpol,beta[0.8],17base)",-17.57730724329864,-1.8773072432986417,-0.1195737097642447
Uracil ... Uracil (BP),0.9,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-16.9329561159749,-1.2329561159749005,-0.0785322366862994
Uracil ... Uracil (BP),0.9,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-16.655680612481927,-0.9556806124819275,-0.060871376591205575
Uracil ... Uracil (BP),0.9,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-16.900070025950253,-1.2000700259502537,-0.0764375812707168
Uracil ... Uracil (BP),0.9,PBE,-14.429068392128165,1.2709316078718338,0.08095105782623145
Uracil ... Uracil (BP),0.95,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-17.50399314641626,-0.6039931464162613,-0.03573923943291488
Uracil ... Uracil (BP),0.95,PBE+MBD(scs),-17.935442991340057,-1.0354429913400587,-0.06126881605562478
Uracil ... Uracil (BP),0.95,"PBE+MBD(vvpol,beta[0.8],17base)",-18.500433311208244,-1.6004333112082456,-0.09470019592948199
Uracil ... Uracil (BP),0.95,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-17.88457551533406,-0.9845755153340612,-0.058258906232784693
Uracil ... Uracil (BP),0.95,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-17.63413722115692,-0.7341372211569208,-0.04344007225780597
Uracil ... Uracil (BP),0.95,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-17.852251023284687,-0.9522510232846884,-0.056346214395543694
Uracil ... Uracil (BP),0.95,PBE,-15.49494406269758,1.4050559373024178,0.08313940457410757
Uracil ... Uracil (BP),1.0,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-17.622568369716515,-0.4425683697165148,-0.025760673441007846
Uracil ... Uracil (BP),1.0,PBE+MBD(scs),-18.01203827680539,-0.8320382768053918,-0.048430633108579264
Uracil ... Uracil (BP),1.0,"PBE+MBD(vvpol,beta[0.8],17base)",-18.56298885538265,-1.3829888553826493,-0.08049993337500869
Uracil ... Uracil (BP),1.0,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-17.977464918963573,-0.7974649189635734,-0.04641821414223361
Uracil ... Uracil (BP),1.0,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-17.75215747581308,-0.5721574758130785,-0.03330369475047023
Uracil ... Uracil (BP),1.0,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-17.94583953105723,-0.7658395310572317,-0.04457738830368054
Uracil ... Uracil (BP),1.0,PBE,-15.706846082479478,1.4731539175205217,0.08574819077535051
Uracil ... Uracil (BP),1.05,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-17.196879694045304,-0.3368796940453045,-0.019981002019294456
Uracil ... Uracil (BP),1.05,PBE+MBD(scs),-17.539738478654836,-0.679738478654837,-0.04031663574465226
Uracil ... Uracil (BP),1.05,"PBE+MBD(vvpol,beta[0.8],17base)",-18.070701299710645,-1.2107012997106459,-0.07180909250952823
Uracil ... Uracil (BP),1.05,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-17.516976750859854,-0.6569767508598545,-0.03896659257769007
Uracil ... Uracil (BP),1.05,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-17.313733657340805,-0.4537336573408055,-0.026911842072408394
Uracil ... Uracil (BP),1.05,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-17.485467235339648,-0.6254672353396487,-0.03709770079120099
Uracil ... Uracil (BP),1.05,PBE,-15.36907075214664,1.4909292478533587,0.0884299672510889
Uracil ... Uracil (BP),1.1,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-16.444352814172568,-0.2743528141725662,-0.016966778860393703
Uracil ... Uracil (BP),1.1,PBE+MBD(scs),-16.731983774999645,-0.5619837749996428,-0.03475471706862355
Uracil ... Uracil (BP),1.1,"PBE+MBD(vvpol,beta[0.8],17base)",-17.23858917700699,-1.068589177006988,-0.06608467390272034
Uracil ... Uracil (BP),1.1,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-16.717540502498217,-0.5475405024982152,-0.03386150293742827
Uracil ... Uracil (BP),1.1,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-16.532734479116165,-0.3627344791161633,-0.022432559005328586
Uracil ... Uracil (BP),1.1,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-16.685685622121394,-0.5156856221213921,-0.03189150415098281
Uracil ... Uracil (BP),1.1,PBE,-14.694010457774322,1.4759895422256797,0.0912795016837155
Uracil ... Uracil (BP),1.25,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-13.429411380694015,-0.2794113806940146,-0.021248013740989703
Uracil ... Uracil (BP),1.25,PBE+MBD(scs),-13.542124379220008,-0.3921243792200073,-0.029819344427376982
Uracil ... Uracil (BP),1.25,"PBE+MBD(vvpol,beta[0.8],17base)",-13.96068834468917,-0.8106883446891704,-0.06164930377864414
Uracil ... Uracil (BP),1.25,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-13.539028176378183,-0.3890281763781829,-0.02958389173978577
Uracil ... Uracil (BP),1.25,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-13.396054385748153,-0.24605438574815253,-0.018711360132939354
Uracil ... Uracil (BP),1.25,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-13.508405256742115,-0.358405256742115,-0.027255152603963117
Uracil ... Uracil (BP),1.25,PBE,-11.884068452211782,1.2659315477882185,0.0962685587671649
Uracil ... Uracil (BP),1.5,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-8.628225217232076,-0.2782252172320767,-0.0333203852972547
Uracil ... Uracil (BP),1.5,PBE+MBD(scs),-8.667983005128805,-0.31798300512880573,-0.038081797021413864
Uracil ... Uracil (BP),1.5,"PBE+MBD(vvpol,beta[0.8],17base)",-8.931628502325552,-0.5816285023255521,-0.06965610806294037
Uracil ... Uracil (BP),1.5,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-8.661556440141013,-0.3115564401410129,-0.03731214851988179
Uracil ... Uracil (BP),1.5,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-8.580940353605806,-0.23094035360580634,-0.02765752737794088
Uracil ... Uracil (BP),1.5,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-8.637563728924974,-0.28756372892497417,-0.034438769931134636
Uracil ... Uracil (BP),1.5,PBE,-7.553961104923673,0.7960388950763271,0.09533399941033857
Uracil ... Uracil (BP),2.0,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-3.4896428064810423,-0.15964280648104223,-0.04794078272703971
Uracil ... Uracil (BP),2.0,PBE+MBD(scs),-3.4735230338846117,-0.14352303388461163,-0.04310001017555905
Uracil ... Uracil (BP),2.0,"PBE+MBD(vvpol,beta[0.8],17base)",-3.540417912213615,-0.21041791221361494,-0.0631885622263108
Uracil ... Uracil (BP),2.0,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-3.4582627860480746,-0.1282627860480745,-0.03851735316758994
Uracil ... Uracil (BP),2.0,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-3.425527594286748,-0.09552759428674795,-0.028686965251275662
Uracil ... Uracil (BP),2.0,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-3.4467500892402034,-0.11675008924020336,-0.035060086858919925
Uracil ... Uracil (BP),2.0,PBE,-3.036493242492691,0.29350675750730915,0.08814016741961235
Uracil ... Uracil (pi-pi),0.9,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-5.273871065055803,2.586128934944197,0.329024037524707
Uracil ... Uracil (pi-pi),0.9,PBE+MBD(scs),-5.570155532801433,2.2898444671985674,0.2913288126206829
Uracil ... Uracil (pi-pi),0.9,"PBE+MBD(vvpol,beta[0.8],17base)",-7.05726985691159,0.80273014308841,0.10212851693236767
Uracil ... Uracil (pi-pi),0.9,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-5.3680945655064285,2.491905434493572,0.3170363148210651
Uracil ... Uracil (pi-pi),0.9,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-5.00677364201046,2.8532263579895405,0.36300589796304583
Uracil ... Uracil (pi-pi),0.9,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-5.057080170106255,2.802919829893745,0.3566055763223594
Uracil ... Uracil (pi-pi),0.9,PBE,1.6826254057611696,9.54262540576117,1.2140744791044744
Uracil ... Uracil (pi-pi),0.95,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-8.16083222280218,1.3391677771978205,0.14096502917871795
Uracil ... Uracil (pi-pi),0.95,PBE+MBD(scs),-7.8277219481829174,1.6722780518170826,0.17602926861232449
Uracil ... Uracil (pi-pi),0.95,"PBE+MBD(vvpol,beta[0.8],17base)",-9.173654293381375,0.32634570661862483,0.03435217964406577
Uracil ... Uracil (pi-pi),0.95,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-7.654007704923191,1.845992295076809,0.1943149784291378
Uracil ... Uracil (pi-pi),0.95,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-7.439219570155168,2.060780429844832,0.2169242557731402
Uracil ... Uracil (pi-pi),0.95,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-7.37061013731271,2.1293898626872902,0.22414630133550423
Uracil ... Uracil (pi-pi),0.95,PBE,-1.2937153501138405,8.20628464988616,0.8638194368301221
Uracil ... Uracil (pi-pi),1.0,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-9.445157365502242,0.37484263449775845,0.038171347708529375
Uracil ... Uracil (pi-pi),1.0,PBE+MBD(scs),-8.679866537326655,1.1401334626733455,0.11610320393822254
Uracil ... Uracil (pi-pi),1.0,"PBE+MBD(vvpol,beta[0.8],17base)",-9.85979357924678,-0.03979357924677984,-0.004052299312299373
Uracil ... Uracil (pi-pi),1.0,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-8.513014841178416,1.3069851588215844,0.1330942116926257
Uracil ... Uracil (pi-pi),1.0,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-8.384124789225552,1.435875210774448,0.14621947156562606
Uracil ... Uracil (pi-pi),1.0,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-8.255555499783965,1.5644445002160356,0.15931206723177552
Uracil ... Uracil (pi-pi),1.0,PBE,-2.8592775075423096,6.960722492457691,0.7088312110445714
Uracil ... Uracil (pi-pi),1.05,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-9.707635097220669,-0.2776350972206689,-0.02944168581343255
Uracil ... Uracil (pi-pi),1.05,PBE+MBD(scs),-8.718197874722692,0.7118021252773072,0.07548272802516513
Uracil ... Uracil (pi-pi),1.05,"PBE+MBD(vvpol,beta[0.8],17base)",-9.727544537159016,-0.2975445371590162,-0.03155297318759451
Uracil ... Uracil (pi-pi),1.05,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-8.54953776093393,0.8804622390660697,0.09336821199003921
Uracil ... Uracil (pi-pi),1.05,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-8.462443547188094,0.9675564528119054,0.10260407771070047
Uracil ... Uracil (pi-pi),1.05,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-8.319293080735779,1.1107069192642207,0.11778440289122172
Uracil ... Uracil (pi-pi),1.05,PBE,-3.5869836502256836,5.843016349774317,0.6196199734649328
Uracil ... Uracil (pi-pi),1.1,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-9.34484928941219,-0.6548492894121907,-0.07535665010497017
Uracil ... Uracil (pi-pi),1.1,PBE+MBD(scs),-8.30801813283152,0.38198186716847893,0.043956486440561444
Uracil ... Uracil (pi-pi),1.1,"PBE+MBD(vvpol,beta[0.8],17base)",-9.156563103722672,-0.46656310372267207,-0.05368965520398988
Uracil ... Uracil (pi-pi),1.1,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-8.136853965010834,0.5531460349891653,0.06365316858333317
Uracil ... Uracil (pi-pi),1.1,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-8.063766786113723,0.6262332138862767,0.07206366097655659
Uracil ... Uracil (pi-pi),1.1,"PBE+MBD(vvpol[nm],corr,beta[0.8],17base)",-7.93469977962556,0.7553002203744397,0.08691602075655233
Uracil ... Uracil (pi-pi),1.1,PBE,-3.8235762882854476,4.8664237117145515,0.5600027286207769
Uracil ... Uracil (pi-pi),1.25,"PBE+MBD(rpa,ord2,param_a[20.0],beta[0.96],damping[sqrtfermi,dip])",-6.8577001871425685,-0.7877001871425682,-0.1297693883266175
Uracil ... Uracil (pi-pi),1.25,PBE+MBD(scs),-6.225013415544011,-0.15501341554401105,-0.025537630237893086
Uracil ... Uracil (pi-pi),1.25,"PBE+MBD(vvpol,beta[0.8],17base)",-6.702285000164067,-0.6322850001640665,-0.10416556839605709
Uracil ... Uracil (pi-pi),1.25,"PBE+MBD(vvpol,corr,beta[0.8],17base)",-6.065594683275217,0.0044053167247835034,0.0007257523434569198
Uracil ... Uracil (pi-pi),1.25,"PBE+MBD(vvpol[nm],corr,beta[0.83],17base,param_a[8])",-5.980285999648447,0.0897140003515533,0.014779901211129045
