group,label,fragment,i_atom,species,hirsh_ratios,vv_ratios,alpha_0_free,alpha_0_vv_free,alpha_0_hirsh,alpha_0_rsscs,alpha_0_vv,alpha_0_vv[nm],alpha_0_vvcorr,C6_vv,C6_vv_nm,Rvdw_free,Rvdw_17_free,Rvdw_hirsh,Rvdw_vv17,Rvdw_vvcorr17,group
M,Benzene ... Peptide (NH-pi),fragment-2,3,H,0.6,0.38,4.5,5.78,2.72,1.89,2.19,2.19,1.71,2.15,2.15,3.1,3.1,2.62,2.8,2.7,M
M,Benzene ... Peptide (NH-pi),fragment-2,4,H,0.61,0.38,4.5,5.78,2.74,1.89,2.2,2.2,1.71,2.14,2.14,3.1,3.1,2.63,2.8,2.7,M
M,Benzene ... Peptide (NH-pi),fragment-2,5,C,0.83,0.6,12.0,11.96,9.99,10.78,7.17,7.12,7.19,24.53,24.31,3.59,3.57,3.38,3.31,3.31,M
M,Benzene ... Peptide (NH-pi),fragment-2,6,O,0.98,1.16,5.4,5.36,5.27,4.18,6.22,6.17,6.26,23.04,22.85,3.19,3.18,3.16,3.25,3.25,M
M,Benzene ... Peptide (NH-pi),fragment-2,7,N,0.83,0.86,7.4,7.81,6.15,6.16,6.71,6.67,6.35,24.9,24.74,3.34,3.33,3.14,3.28,3.26,M
M,Benzene ... Peptide (NH-pi),fragment-2,8,H,0.59,0.33,4.5,5.78,2.66,1.87,1.92,1.9,1.5,1.6,1.58,3.1,3.1,2.6,2.74,2.65,M
M,Benzene ... Peptide (NH-pi),fragment-2,9,C,0.75,0.62,12.0,11.96,9.04,10.24,7.36,7.32,7.38,27.22,27.02,3.59,3.57,3.27,3.32,3.33,M
M,Benzene ... Peptide (NH-pi),fragment-2,10,H,0.65,0.43,4.5,5.78,2.95,1.78,2.47,2.4,1.92,2.43,2.33,3.1,3.1,2.69,2.84,2.75,M
M,Benzene ... Peptide (NH-pi),fragment-2,11,H,0.57,0.37,4.5,5.78,2.59,1.85,2.11,2.11,1.65,2.07,2.07,3.1,3.1,2.58,2.78,2.68,M
M,Benzene ... Peptide (NH-pi),fragment-2,12,H,0.58,0.37,4.5,5.78,2.62,1.87,2.14,2.14,1.66,2.1,2.1,3.1,3.1,2.59,2.79,2.69,M
M,Benzene ... Water (OH-pi),complex,1,C,0.81,0.68,12.0,11.96,9.76,8.82,8.17,8.12,8.19,30.75,30.6,3.59,3.57,3.35,3.37,3.38,M
M,Benzene ... Water (OH-pi),complex,2,H,0.61,0.39,4.5,5.78,2.74,2.16,2.23,2.22,1.73,2.19,2.19,3.1,3.1,2.63,2.8,2.7,M
M,Benzene ... Water (OH-pi),complex,3,C,0.81,0.68,12.0,11.96,9.76,8.81,8.19,8.12,8.21,30.76,30.61,3.59,3.57,3.35,3.38,3.38,M
M,Benzene ... Water (OH-pi),complex,4,H,0.61,0.39,4.5,5.78,2.74,2.16,2.23,2.22,1.73,2.19,2.19,3.1,3.1,2.63,2.8,2.7,M
M,Benzene ... Water (OH-pi),complex,5,C,0.81,0.68,12.0,11.96,9.76,8.81,8.18,8.12,8.21,30.79,30.63,3.59,3.57,3.35,3.38,3.38,M
M,Benzene ... Water (OH-pi),complex,6,H,0.61,0.39,4.5,5.78,2.74,2.16,2.23,2.22,1.74,2.19,2.19,3.1,3.1,2.63,2.8,2.71,M
M,Benzene ... Water (OH-pi),complex,7,C,0.81,0.68,12.0,11.96,9.76,8.81,8.19,8.12,8.21,30.76,30.61,3.59,3.57,3.35,3.38,3.38,M
M,Benzene ... Water (OH-pi),complex,8,H,0.61,0.39,4.5,5.78,2.74,2.16,2.23,2.22,1.73,2.19,2.19,3.1,3.1,2.63,2.8,2.7,M
M,Benzene ... Water (OH-pi),complex,9,C,0.81,0.68,12.0,11.96,9.76,8.82,8.17,8.12,8.19,30.75,30.6,3.59,3.57,3.35,3.37,3.38,M
M,Benzene ... Water (OH-pi),complex,10,H,0.61,0.39,4.5,5.78,2.74,2.16,2.23,2.22,1.73,2.19,2.19,3.1,3.1,2.63,2.8,2.7,M
M,Benzene ... Water (OH-pi),complex,11,C,0.81,0.68,12.0,11.96,9.77,8.82,8.17,8.12,8.19,30.77,30.62,3.59,3.57,3.35,3.37,3.38,M
M,Benzene ... Water (OH-pi),complex,12,H,0.61,0.39,4.5,5.78,2.74,2.16,2.23,2.23,1.74,2.2,2.2,3.1,3.1,2.63,2.8,2.7,M
M,Benzene ... Water (OH-pi),complex,13,O,0.92,1.05,5.4,5.36,4.96,4.75,5.64,5.64,5.69,20.99,20.99,3.19,3.18,3.1,3.2,3.2,M
M,Benzene ... Water (OH-pi),complex,14,H,0.6,0.28,4.5,5.78,2.7,2.27,1.6,1.57,1.24,1.22,1.21,3.1,3.1,2.61,2.67,2.58,M
M,Benzene ... Water (OH-pi),complex,15,H,0.61,0.37,4.5,5.78,2.76,2.33,2.13,1.61,1.66,1.29,1.24,3.1,3.1,2.63,2.79,2.69,M
M,Benzene ... Water (OH-pi),fragment-1,1,C,0.81,0.68,12.0,11.96,9.77,8.82,8.13,8.11,8.16,30.71,30.57,3.59,3.57,3.35,3.37,3.37,M
M,Benzene ... Water (OH-pi),fragment-1,2,H,0.61,0.39,4.5,5.78,2.74,2.16,2.23,2.23,1.73,2.2,2.2,3.1,3.1,2.63,2.8,2.7,M
M,Benzene ... Water (OH-pi),fragment-1,3,C,0.81,0.68,12.0,11.96,9.77,8.82,8.14,8.11,8.16,30.72,30.58,3.59,3.57,3.35,3.37,3.37,M
M,Benzene ... Water (OH-pi),fragment-1,4,H,0.61,0.39,4.5,5.78,2.74,2.16,2.23,2.23,1.73,2.2,2.2,3.1,3.1,2.63,2.8,2.7,M
M,Benzene ... Water (OH-pi),fragment-1,5,C,0.81,0.68,12.0,11.96,9.77,8.82,8.14,8.11,8.16,30.74,30.6,3.59,3.57,3.35,3.37,3.37,M
M,Benzene ... Water (OH-pi),fragment-1,6,H,0.61,0.39,4.5,5.78,2.74,2.16,2.23,2.23,1.73,2.2,2.2,3.1,3.1,2.63,2.8,2.7,M
M,Benzene ... Water (OH-pi),fragment-1,7,C,0.81,0.68,12.0,11.96,9.77,8.82,8.14,8.11,8.16,30.72,30.58,3.59,3.57,3.35,3.37,3.37,M
M,Benzene ... Water (OH-pi),fragment-1,8,H,0.61,0.39,4.5,5.78,2.74,2.16,2.23,2.23,1.73,2.2,2.2,3.1,3.1,2.63,2.8,2.7,M
M,Benzene ... Water (OH-pi),fragment-1,9,C,0.81,0.68,12.0,11.96,9.77,8.82,8.13,8.11,8.16,30.71,30.57,3.59,3.57,3.35,3.37,3.37,M
M,Benzene ... Water (OH-pi),fragment-1,10,H,0.61,0.39,4.5,5.78,2.74,2.16,2.23,2.23,1.73,2.2,2.2,3.1,3.1,2.63,2.8,2.7,M
M,Benzene ... Water (OH-pi),fragment-1,11,C,0.81,0.68,12.0,11.96,9.77,8.82,8.14,8.11,8.16,30.73,30.59,3.59,3.57,3.35,3.37,3.37,M
M,Benzene ... Water (OH-pi),fragment-1,12,H,0.61,0.39,4.5,5.78,2.74,2.16,2.23,2.23,1.73,2.2,2.2,3.1,3.1,2.63,2.8,2.7,M
M,Benzene ... Water (OH-pi),fragment-2,1,O,0.92,1.05,5.4,5.36,4.95,4.76,5.64,5.64,5.68,20.96,20.96,3.19,3.18,3.1,3.2,3.2,M
M,Benzene ... Water (OH-pi),fragment-2,2,H,0.6,0.27,4.5,5.78,2.68,2.25,1.56,1.56,1.21,1.21,1.21,3.1,3.1,2.61,2.66,2.57,M
M,Benzene ... Water (OH-pi),fragment-2,3,H,0.6,0.27,4.5,5.78,2.68,2.26,1.56,1.56,1.22,1.22,1.22,3.1,3.1,2.61,2.67,2.57,M
M,Ethyne ... Ethyne (TS),complex,1,C,0.82,0.74,12.0,11.96,9.89,8.99,8.88,8.87,8.91,34.91,34.88,3.59,3.57,3.37,3.42,3.42,M
M,Ethyne ... Ethyne (TS),complex,2,H,0.59,0.35,4.5,5.78,2.66,2.46,2.03,2.03,1.58,1.87,1.87,3.1,3.1,2.6,2.77,2.67,M
M,Ethyne ... Ethyne (TS),complex,3,C,0.82,0.74,12.0,11.96,9.89,8.99,8.88,8.87,8.91,34.92,34.89,3.59,3.57,3.37,3.42,3.42,M
M,Ethyne ... Ethyne (TS),complex,4,H,0.59,0.35,4.5,5.78,2.66,2.46,2.03,2.03,1.58,1.87,1.87,3.1,3.1,2.6,2.77,2.67,M
M,Ethyne ... Ethyne (TS),complex,5,C,0.83,0.74,12.0,11.96,9.92,9.0,8.87,8.87,8.9,34.92,34.9,3.59,3.57,3.37,3.41,3.42,M
M,Ethyne ... Ethyne (TS),complex,6,H,0.6,0.38,4.5,5.78,2.71,2.52,2.17,2.05,1.69,1.91,1.89,3.1,3.1,2.62,2.79,2.69,M
M,Ethyne ... Ethyne (TS),complex,7,C,0.83,0.74,12.0,11.96,9.91,9.01,8.87,8.87,8.9,34.93,34.91,3.59,3.57,3.37,3.41,3.42,M
M,Ethyne ... Ethyne (TS),complex,8,H,0.59,0.35,4.5,5.78,2.67,2.47,2.03,2.03,1.58,1.88,1.88,3.1,3.1,2.6,2.77,2.67,M
M,Ethyne ... Ethyne (TS),fragment-1,1,C,0.83,0.74,12.0,11.96,9.91,9.0,8.87,8.86,8.89,34.89,34.87,3.59,3.57,3.37,3.41,3.42,M
M,Ethyne ... Ethyne (TS),fragment-1,2,H,0.59,0.35,4.5,5.78,2.67,2.47,2.03,2.03,1.58,1.87,1.87,3.1,3.1,2.6,2.77,2.67,M
M,Ethyne ... Ethyne (TS),fragment-1,3,C,0.83,0.74,12.0,11.96,9.91,9.0,8.87,8.86,8.89,34.9,34.87,3.59,3.57,3.37,3.41,3.42,M
M,Ethyne ... Ethyne (TS),fragment-1,4,H,0.59,0.35,4.5,5.78,2.67,2.47,2.03,2.03,1.58,1.87,1.87,3.1,3.1,2.6,2.77,2.67,M
M,Ethyne ... Ethyne (TS),fragment-2,1,C,0.83,0.74,12.0,11.96,9.91,9.01,8.87,8.87,8.9,34.93,34.9,3.59,3.57,3.37,3.41,3.42,M
M,Ethyne ... Ethyne (TS),fragment-2,2,H,0.59,0.35,4.5,5.78,2.67,2.47,2.03,2.03,1.58,1.88,1.88,3.1,3.1,2.6,2.77,2.67,M
M,Ethyne ... Ethyne (TS),fragment-2,3,C,0.83,0.74,12.0,11.96,9.91,9.0,8.87,8.86,8.89,34.89,34.86,3.59,3.57,3.37,3.41,3.42,M
M,Ethyne ... Ethyne (TS),fragment-2,4,H,0.59,0.35,4.5,5.78,2.67,2.47,2.03,2.03,1.58,1.87,1.87,3.1,3.1,2.6,2.77,2.67,M
M,MeNH2 ... MeNH2,complex,1,N,0.86,0.91,7.4,7.81,6.38,6.46,7.13,7.12,6.75,27.76,27.75,3.34,3.33,3.18,3.31,3.28,M
M,MeNH2 ... MeNH2,complex,2,H,0.62,0.39,4.5,5.78,2.81,2.13,2.26,1.94,1.76,1.74,1.67,3.1,3.1,2.65,2.81,2.71,M
M,MeNH2 ... MeNH2,complex,3,H,0.61,0.33,4.5,5.78,2.73,2.06,1.88,1.88,1.47,1.64,1.64,3.1,3.1,2.62,2.74,2.64,M
M,MeNH2 ... MeNH2,complex,4,C,0.76,0.62,12.0,11.96,9.11,10.06,7.46,7.44,7.48,27.84,27.82,3.59,3.57,3.28,3.33,3.33,M
M,MeNH2 ... MeNH2,complex,5,H,0.6,0.37,4.5,5.78,2.68,1.85,2.16,2.16,1.68,2.13,2.13,3.1,3.1,2.61,2.79,2.69,M
M,MeNH2 ... MeNH2,complex,6,H,0.6,0.39,4.5,5.78,2.68,1.86,2.27,2.27,1.77,2.32,2.32,3.1,3.1,2.61,2.81,2.71,M
M,MeNH2 ... MeNH2,complex,7,H,0.6,0.38,4.5,5.78,2.69,1.84,2.21,2.16,1.72,2.14,2.13,3.1,3.1,2.61,2.8,2.7,M
M,MeNH2 ... MeNH2,complex,8,N,0.86,0.92,7.4,7.81,6.35,6.44,7.16,7.13,6.78,27.85,27.82,3.34,3.33,3.17,3.31,3.29,M
M,MeNH2 ... MeNH2,complex,9,H,0.6,0.33,4.5,5.78,2.71,2.05,1.89,1.88,1.47,1.64,1.64,3.1,3.1,2.62,2.74,2.64,M
M,MeNH2 ... MeNH2,complex,10,H,0.6,0.33,4.5,5.78,2.72,2.06,1.89,1.89,1.47,1.65,1.65,3.1,3.1,2.62,2.74,2.64,M
M,MeNH2 ... MeNH2,complex,11,C,0.76,0.62,12.0,11.96,9.08,10.03,7.47,7.44,7.49,27.83,27.8,3.59,3.57,3.27,3.33,3.33,M
M,MeNH2 ... MeNH2,complex,12,H,0.59,0.38,4.5,5.78,2.67,1.83,2.17,2.15,1.69,2.12,2.12,3.1,3.1,2.6,2.79,2.69,M
M,MeNH2 ... MeNH2,complex,13,H,0.59,0.39,4.5,5.78,2.67,1.84,2.26,2.26,1.76,2.29,2.29,3.1,3.1,2.6,2.81,2.71,M
M,MeNH2 ... MeNH2,complex,14,H,0.59,0.4,4.5,5.78,2.67,1.84,2.29,2.16,1.78,2.14,2.12,3.1,3.1,2.61,2.81,2.72,M
M,MeNH2 ... MeNH2,fragment-1,1,N,0.86,0.91,7.4,7.81,6.37,6.46,7.1,7.1,6.73,27.72,27.72,3.34,3.33,3.18,3.31,3.28,M
M,MeNH2 ... MeNH2,fragment-1,2,H,0.6,0.33,4.5,5.78,2.72,2.06,1.88,1.88,1.47,1.65,1.65,3.1,3.1,2.62,2.74,2.64,M
M,MeNH2 ... MeNH2,fragment-1,3,H,0.61,0.32,4.5,5.78,2.72,2.06,1.88,1.88,1.46,1.64,1.64,3.1,3.1,2.62,2.74,2.64,M
M,MeNH2 ... MeNH2,fragment-1,4,C,0.76,0.62,12.0,11.96,9.1,10.05,7.43,7.43,7.46,27.81,27.8,3.59,3.57,3.27,3.33,3.33,M
M,MeNH2 ... MeNH2,fragment-1,5,H,0.59,0.37,4.5,5.78,2.67,1.84,2.15,2.15,1.67,2.12,2.12,3.1,3.1,2.61,2.79,2.69,M
M,MeNH2 ... MeNH2,fragment-1,6,H,0.59,0.39,4.5,5.78,2.68,1.86,2.27,2.27,1.77,2.31,2.31,3.1,3.1,2.61,2.81,2.71,M
M,MeNH2 ... MeNH2,fragment-1,7,H,0.59,0.37,4.5,5.78,2.68,1.84,2.15,2.15,1.68,2.12,2.12,3.1,3.1,2.61,2.79,2.69,M
M,MeNH2 ... MeNH2,fragment-2,1,N,0.86,0.91,7.4,7.81,6.37,6.46,7.11,7.11,6.74,27.76,27.76,3.34,3.33,3.18,3.31,3.28,M
M,MeNH2 ... MeNH2,fragment-2,2,H,0.61,0.33,4.5,5.78,2.72,2.06,1.88,1.88,1.46,1.64,1.64,3.1,3.1,2.62,2.74,2.64,M
M,MeNH2 ... MeNH2,fragment-2,3,H,0.61,0.33,4.5,5.78,2.72,2.06,1.88,1.88,1.47,1.64,1.64,3.1,3.1,2.62,2.74,2.64,M
M,MeNH2 ... MeNH2,fragment-2,4,C,0.76,0.62,12.0,11.96,9.09,10.04,7.43,7.43,7.46,27.82,27.8,3.59,3.57,3.27,3.33,3.33,M
M,MeNH2 ... MeNH2,fragment-2,5,H,0.59,0.37,4.5,5.78,2.67,1.83,2.15,2.15,1.67,2.12,2.12,3.1,3.1,2.61,2.79,2.69,M
M,MeNH2 ... MeNH2,fragment-2,6,H,0.59,0.39,4.5,5.78,2.67,1.85,2.26,2.26,1.76,2.3,2.3,3.1,3.1,2.61,2.81,2.71,M
M,MeNH2 ... MeNH2,fragment-2,7,H,0.59,0.37,4.5,5.78,2.68,1.84,2.15,2.15,1.67,2.12,2.12,3.1,3.1,2.61,2.79,2.69,M
M,MeNH2 ... MeOH,complex,1,N,0.86,0.91,7.4,7.81,6.37,6.46,7.11,7.11,6.73,27.71,27.71,3.34,3.33,3.18,3.31,3.28,M
M,MeNH2 ... MeOH,complex,2,H,0.62,0.37,4.5,5.78,2.8,2.12,2.15,1.93,1.68,1.72,1.66,3.1,3.1,2.65,2.79,2.69,M
M,MeNH2 ... MeOH,complex,3,H,0.61,0.33,4.5,5.78,2.73,2.06,1.88,1.88,1.46,1.64,1.64,3.1,3.1,2.62,2.74,2.64,M
M,MeNH2 ... MeOH,complex,4,C,0.76,0.62,12.0,11.96,9.11,10.06,7.46,7.44,7.48,27.85,27.82,3.59,3.57,3.28,3.33,3.33,M
M,MeNH2 ... MeOH,complex,5,H,0.6,0.37,4.5,5.78,2.68,1.84,2.16,2.16,1.68,2.13,2.13,3.1,3.1,2.61,2.79,2.69,M
M,MeNH2 ... MeOH,complex,6,H,0.6,0.4,4.5,5.78,2.68,1.86,2.29,2.28,1.78,2.32,2.32,3.1,3.1,2.61,2.81,2.72,M
M,MeNH2 ... MeOH,complex,7,H,0.6,0.38,4.5,5.78,2.69,1.85,2.22,2.16,1.73,2.14,2.14,3.1,3.1,2.61,2.8,2.7,M
M,MeNH2 ... MeOH,complex,8,O,0.91,1.07,5.4,5.36,4.9,4.71,5.71,5.69,5.75,20.97,20.94,3.19,3.18,3.09,3.21,3.21,M
M,MeNH2 ... MeOH,complex,9,H,0.59,0.27,4.5,5.78,2.65,2.12,1.55,1.54,1.21,1.18,1.18,3.1,3.1,2.6,2.66,2.57,M
M,MeNH2 ... MeOH,complex,10,C,0.75,0.6,12.0,11.96,9.01,9.97,7.17,7.14,7.2,26.29,26.21,3.59,3.57,3.26,3.31,3.31,M
M,MeNH2 ... MeOH,complex,11,H,0.59,0.36,4.5,5.78,2.64,1.86,2.06,2.04,1.61,1.97,1.97,3.1,3.1,2.6,2.77,2.68,M
M,MeNH2 ... MeOH,complex,12,H,0.58,0.37,4.5,5.78,2.63,1.84,2.14,2.14,1.67,2.12,2.12,3.1,3.1,2.59,2.79,2.69,M
M,MeNH2 ... MeOH,complex,13,H,0.58,0.38,4.5,5.78,2.63,1.84,2.19,2.15,1.71,2.13,2.12,3.1,3.1,2.59,2.8,2.7,M
M,MeNH2 ... MeOH,fragment-1,1,N,0.86,0.91,7.4,7.81,6.37,6.46,7.1,7.1,6.72,27.69,27.68,3.34,3.33,3.18,3.31,3.28,M
M,MeNH2 ... MeOH,fragment-1,2,H,0.6,0.33,4.5,5.78,2.72,2.06,1.88,1.88,1.46,1.64,1.64,3.1,3.1,2.62,2.74,2.64,M
M,MeNH2 ... MeOH,fragment-1,3,H,0.6,0.32,4.5,5.78,2.72,2.06,1.88,1.88,1.46,1.64,1.64,3.1,3.1,2.62,2.74,2.64,M
M,MeNH2 ... MeOH,fragment-1,4,C,0.76,0.62,12.0,11.96,9.1,10.05,7.43,7.43,7.45,27.8,27.79,3.59,3.57,3.27,3.33,3.33,M
M,MeNH2 ... MeOH,fragment-1,5,H,0.59,0.37,4.5,5.78,2.67,1.84,2.15,2.15,1.67,2.12,2.12,3.1,3.1,2.61,2.79,2.69,M
M,MeNH2 ... MeOH,fragment-1,6,H,0.59,0.39,4.5,5.78,2.68,1.86,2.27,2.27,1.77,2.31,2.31,3.1,3.1,2.61,2.81,2.71,M
M,MeNH2 ... MeOH,fragment-1,7,H,0.59,0.37,4.5,5.78,2.68,1.84,2.15,2.15,1.68,2.12,2.12,3.1,3.1,2.61,2.79,2.69,M
M,MeNH2 ... MeOH,fragment-2,1,O,0.91,1.06,5.4,5.36,4.92,4.72,5.68,5.68,5.72,20.93,20.92,3.19,3.18,3.09,3.2,3.21,M
M,MeNH2 ... MeOH,fragment-2,2,H,0.6,0.27,4.5,5.78,2.68,2.14,1.54,1.54,1.2,1.19,1.19,3.1,3.1,2.61,2.66,2.57,M
M,MeNH2 ... MeOH,fragment-2,3,C,0.75,0.6,12.0,11.96,9.03,9.99,7.14,7.14,7.16,26.26,26.2,3.59,3.57,3.27,3.31,3.31,M
M,MeNH2 ... MeOH,fragment-2,4,H,0.59,0.35,4.5,5.78,2.65,1.86,2.04,2.04,1.59,1.96,1.96,3.1,3.1,2.6,2.77,2.67,M
M,MeNH2 ... MeOH,fragment-2,5,H,0.59,0.37,4.5,5.78,2.63,1.84,2.14,2.14,1.67,2.12,2.12,3.1,3.1,2.59,2.79,2.69,M
M,MeNH2 ... MeOH,fragment-2,6,H,0.59,0.37,4.5,5.78,2.63,1.84,2.14,2.14,1.67,2.13,2.13,3.1,3.1,2.59,2.79,2.69,M
M,MeNH2 ... Peptide,complex,1,N,0.86,0.92,7.4,7.81,6.37,6.46,7.16,7.11,6.78,27.78,27.76,3.34,3.33,3.18,3.31,3.29,M
M,MeNH2 ... Peptide,complex,2,H,0.61,0.37,4.5,5.78,2.76,2.08,2.15,1.9,1.67,1.68,1.64,3.1,3.1,2.63,2.79,2.69,M
M,MeNH2 ... Peptide,complex,3,H,0.61,0.33,4.5,5.78,2.72,2.06,1.88,1.88,1.46,1.64,1.64,3.1,3.1,2.62,2.74,2.64,M
M,MeNH2 ... Peptide,complex,4,C,0.76,0.62,12.0,11.96,9.11,10.05,7.47,7.44,7.5,27.85,27.82,3.59,3.57,3.28,3.33,3.33,M
M,MeNH2 ... Peptide,complex,5,H,0.6,0.37,4.5,5.78,2.68,1.85,2.16,2.16,1.68,2.14,2.14,3.1,3.1,2.61,2.79,2.69,M
M,MeNH2 ... Peptide,complex,6,H,0.6,0.39,4.5,5.78,2.68,1.85,2.27,2.27,1.77,2.31,2.3,3.1,3.1,2.61,2.81,2.71,M
M,MeNH2 ... Peptide,complex,7,H,0.6,0.4,4.5,5.78,2.69,1.85,2.33,2.17,1.82,2.16,2.14,3.1,3.1,2.61,2.82,2.72,M
M,MeNH2 ... Peptide,complex,8,C,0.76,0.65,12.0,11.96,9.18,10.1,7.72,7.7,7.74,29.22,29.17,3.59,3.57,3.28,3.35,3.35,M
M,MeNH2 ... Peptide,complex,9,H,0.61,0.38,4.5,5.78,2.72,1.88,2.19,2.19,1.71,2.14,2.14,3.1,3.1,2.62,2.8,2.7,M
M,MeNH2 ... Peptide,complex,10,H,0.6,0.41,4.5,5.78,2.7,1.71,2.34,2.33,1.82,2.34,2.32,3.1,3.1,2.62,2.82,2.72,M
M,MeNH2 ... Peptide,complex,11,H,0.61,0.42,4.5,5.78,2.74,1.9,2.43,2.22,1.89,2.19,2.15,3.1,3.1,2.63,2.84,2.74,M
M,MeNH2 ... Peptide,complex,12,C,0.83,0.61,12.0,11.96,10.0,10.79,7.24,7.16,7.26,24.63,24.42,3.59,3.57,3.38,3.32,3.32,M
M,MeNH2 ... Peptide,complex,13,O,0.98,1.17,5.4,5.36,5.29,4.19,6.3,6.23,6.34,23.26,23.08,3.19,3.18,3.17,3.25,3.25,M
M,MeNH2 ... Peptide,complex,14,N,0.83,0.86,7.4,7.81,6.16,6.19,6.74,6.7,6.39,25.01,24.86,3.34,3.33,3.14,3.28,3.26,M
M,MeNH2 ... Peptide,complex,15,H,0.59,0.33,4.5,5.78,2.67,1.87,1.93,1.91,1.5,1.6,1.58,3.1,3.1,2.6,2.75,2.65,M
M,MeNH2 ... Peptide,complex,16,C,0.76,0.62,12.0,11.96,9.09,10.32,7.48,7.41,7.5,27.58,27.28,3.59,3.57,3.27,3.33,3.33,M
M,MeNH2 ... Peptide,complex,17,H,0.64,0.42,4.5,5.78,2.88,1.81,2.41,2.35,1.88,2.35,2.28,3.1,3.1,2.67,2.84,2.74,M
M,MeNH2 ... Peptide,complex,18,H,0.6,0.38,4.5,5.78,2.71,1.87,2.21,2.2,1.72,2.16,2.15,3.1,3.1,2.62,2.8,2.7,M
M,MeNH2 ... Peptide,complex,19,H,0.57,0.36,4.5,5.78,2.57,1.79,2.1,2.1,1.63,2.04,2.04,3.1,3.1,2.57,2.78,2.68,M
M,MeNH2 ... Peptide,fragment-1,1,N,0.86,0.91,7.4,7.81,6.37,6.46,7.1,7.1,6.73,27.72,27.72,3.34,3.33,3.18,3.31,3.28,M
M,MeNH2 ... Peptide,fragment-1,2,H,0.61,0.33,4.5,5.78,2.72,2.06,1.88,1.88,1.47,1.65,1.65,3.1,3.1,2.62,2.74,2.64,M
M,MeNH2 ... Peptide,fragment-1,3,H,0.6,0.32,4.5,5.78,2.72,2.06,1.88,1.88,1.46,1.64,1.64,3.1,3.1,2.62,2.73,2.64,M
M,MeNH2 ... Peptide,fragment-1,4,C,0.76,0.62,12.0,11.96,9.1,10.04,7.43,7.43,7.46,27.81,27.8,3.59,3.57,3.27,3.33,3.33,M
M,MeNH2 ... Peptide,fragment-1,5,H,0.59,0.37,4.5,5.78,2.67,1.84,2.15,2.15,1.67,2.12,2.12,3.1,3.1,2.61,2.79,2.69,M
M,MeNH2 ... Peptide,fragment-1,6,H,0.59,0.39,4.5,5.78,2.68,1.85,2.27,2.27,1.77,2.31,2.31,3.1,3.1,2.61,2.81,2.71,M
M,MeNH2 ... Peptide,fragment-1,7,H,0.59,0.37,4.5,5.78,2.68,1.84,2.15,2.15,1.68,2.13,2.13,3.1,3.1,2.61,2.79,2.69,M
M,MeNH2 ... Peptide,fragment-2,1,C,0.77,0.64,12.0,11.96,9.18,10.11,7.72,7.7,7.74,29.23,29.18,3.59,3.57,3.28,3.35,3.35,M
M,MeNH2 ... Peptide,fragment-2,2,H,0.61,0.38,4.5,5.78,2.73,1.89,2.19,2.19,1.71,2.14,2.14,3.1,3.1,2.62,2.8,2.7,M
M,MeNH2 ... Peptide,fragment-2,3,H,0.6,0.41,4.5,5.78,2.71,1.71,2.35,2.33,1.83,2.35,2.33,3.1,3.1,2.62,2.82,2.72,M
M,MeNH2 ... Peptide,fragment-2,4,H,0.61,0.38,4.5,5.78,2.73,1.89,2.2,2.2,1.71,2.14,2.14,3.1,3.1,2.63,2.8,2.7,M
M,MeNH2 ... Peptide,fragment-2,5,C,0.83,0.6,12.0,11.96,10.01,10.79,7.2,7.15,7.22,24.59,24.4,3.59,3.57,3.38,3.31,3.32,M
M,MeNH2 ... Peptide,fragment-2,6,O,0.98,1.17,5.4,5.36,5.3,4.19,6.27,6.22,6.31,23.2,23.03,3.19,3.18,3.17,3.25,3.25,M
M,MeNH2 ... Peptide,fragment-2,7,N,0.83,0.86,7.4,7.81,6.16,6.19,6.74,6.7,6.39,25.01,24.86,3.34,3.33,3.14,3.28,3.26,M
M,MeNH2 ... Peptide,fragment-2,8,H,0.59,0.33,4.5,5.78,2.67,1.87,1.93,1.91,1.5,1.6,1.59,3.1,3.1,2.61,2.75,2.65,M
M,MeNH2 ... Peptide,fragment-2,9,C,0.76,0.62,12.0,11.96,9.09,10.32,7.48,7.41,7.5,27.57,27.28,3.59,3.57,3.27,3.33,3.33,M
M,MeNH2 ... Peptide,fragment-2,10,H,0.64,0.42,4.5,5.78,2.88,1.81,2.41,2.35,1.88,2.34,2.27,3.1,3.1,2.67,2.83,2.73,M
M,MeNH2 ... Peptide,fragment-2,11,H,0.6,0.38,4.5,5.78,2.71,1.87,2.21,2.2,1.72,2.16,2.15,3.1,3.1,2.62,2.8,2.7,M
M,MeNH2 ... Peptide,fragment-2,12,H,0.57,0.36,4.5,5.78,2.57,1.79,2.1,2.1,1.63,2.04,2.04,3.1,3.1,2.57,2.78,2.68,M
M,MeNH2 ... Pyridine,complex,1,N,0.86,0.91,7.4,7.81,6.38,6.46,7.14,7.11,6.76,27.76,27.75,3.34,3.33,3.18,3.31,3.28,M
M,MeNH2 ... Pyridine,complex,2,H,0.62,0.39,4.5,5.78,2.79,2.11,2.24,1.92,1.75,1.72,1.66,3.1,3.1,2.64,2.81,2.71,M
M,MeNH2 ... Pyridine,complex,3,H,0.61,0.33,4.5,5.78,2.73,2.06,1.88,1.88,1.47,1.64,1.64,3.1,3.1,2.62,2.74,2.64,M
M,MeNH2 ... Pyridine,complex,4,C,0.76,0.63,12.0,11.96,9.13,10.07,7.52,7.46,7.55,27.92,27.86,3.59,3.57,3.28,3.34,3.34,M
